"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.767951702E2,2.618880183E0,-1.143201850E0,-5.082479367E0,5.830698106E0
1.768051612E2,2.561767504E0,-1.156595409E0,-8.497046902E0,8.949869928E0
1.768151522E2,2.242859192E0,-1.590400850E0,-1.106735485E1,1.140377725E1
1.768251432E2,2.004729142E0,-2.209671858E0,-1.243775158E1,1.279059236E1
1.768351353E2,1.760962376E0,-3.042829630E0,-1.332505018E1,1.378102910E1
1.768451263E2,1.441829532E0,-3.930561512E0,-1.427353171E1,1.487487458E1
1.768551173E2,1.175032338E0,-4.221747589E0,-1.531120550E1,1.592598089E1
1.768651083E2,1.000813963E0,-3.955958893E0,-1.646649135E1,1.696456827E1
1.768750992E2,8.176339987E-1,-3.603139070E0,-1.747976704E1,1.786598423E1
1.768850902E2,8.460113402E-1,-3.166865154E0,-1.862577219E1,1.891201100E1
1.768950812E2,1.199265684E0,-2.621887406E0,-1.975468243E1,1.996396778E1
1.769050722E2,1.746762267E0,-2.072804473E0,-2.055204384E1,2.073003142E1
1.769150632E2,1.990321311E0,-1.734678119E0,-2.085324795E1,2.101971544E1
1.769250542E2,1.830208612E0,-1.666463331E0,-2.067450090E1,2.082214569E1
1.769350452E2,1.541079878E0,-1.672491080E0,-2.025898840E1,2.038623959E1
1.769450362E2,1.263633296E0,-1.706520852E0,-1.946998033E1,1.958543123E1
1.769550272E2,1.130128864E0,-1.761008277E0,-1.821612562E1,1.833590941E1
1.769650182E2,1.046902447E0,-1.816418685E0,-1.708215638E1,1.721032969E1
1.769750102E2,7.584721631E-1,-1.964346663E0,-1.676278380E1,1.689452155E1
1.769850015E2,6.221656725E-1,-1.978373403E0,-1.655058834E1,1.668001876E1
1.769949925E2,7.079241532E-1,-1.778954697E0,-1.587536708E1,1.599040701E1
1.770049835E2,9.717882380E-1,-1.445396772E0,-1.524121199E1,1.534040700E1
1.770149745E2,1.386940549E0,-9.946191300E-1,-1.485785917E1,1.495556253E1
1.770249655E2,1.757383588E0,-6.379655801E-1,-1.407120285E1,1.419486339E1
1.770349565E2,2.060763010E0,-3.718827693E-1,-1.294648507E1,1.311474424E1
1.770449475E2,1.814476971E0,-1.910534591E-1,-1.217092325E1,1.230691679E1
1.770549385E2,1.134625739E0,-3.272529457E-1,-1.173860585E1,1.179785308E1
1.770649295E2,3.956142788E-1,-5.519390776E-1,-1.148836841E1,1.150842109E1
1.770749205E2,-1.174680043E-1,-5.248449441E-1,-1.088573565E1,1.089901379E1
1.770849115E2,-5.895922959E-1,3.124043070E-2,-1.034423437E1,1.036107039E1
1.770949025E2,-4.782252033E-1,9.470211866E-1,-1.019349782E1,1.024855826E1
1.771048935E2,3.284632828E-1,1.636739888E0,-1.111131539E1,1.123601954E1
1.771148855E2,1.893610264E0,1.327959685E0,-1.122621785E1,1.146198953E1
1.771248765E2,3.444837693E0,6.752125631E-1,-8.080162060E0,8.809758093E0
1.771348675E2,4.290171998E0,-6.620070650E-1,-1.704614806E0,4.663640291E0
1.771448585E2,3.886869654E0,-2.187802541E0,6.206612424E0,7.643053934E0
1.771548495E2,1.029534682E0,-3.096159745E0,1.210166883E1,1.253381567E1
1.771648405E2,-1.626047669E0,-4.603472830E0,1.635689114E1,1.706997015E1
1.771748315E2,-2.965064585E0,-5.726009889E0,1.775541531E1,1.889003892E1
1.771848225E2,-2.659683515E0,-5.605715706E0,1.627690123E1,1.741939949E1
1.771948135E2,-7.133957583E-1,-5.010005468E0,1.678543825E1,1.753168633E1
1.772048045E2,2.217459619E0,-4.774796541E0,1.883679002E1,1.955864176E1
1.772147955E2,4.388775058E0,-5.030758406E0,2.241076376E1,2.338401610E1
1.772247865E2,4.217489646E0,-6.338226816E0,2.816285691E1,2.917373558E1
1.772347775E2,2.658702645E0,-8.243834982E0,3.355075974E1,3.465087292E1
1.772447685E2,-2.708284110E-3,-9.862457711E0,3.705432950E1,3.834437917E1
1.772547605E2,-2.289745384E0,-1.071199499E1,3.861255166E1,4.013625439E1
1.772647515E2,-3.652226445E0,-1.073872262E1,3.759801998E1,3.927174593E1
1.772747425E2,-3.697054124E0,-9.773201133E0,3.414954035E1,3.571238967E1
1.772847335E2,-2.518752462E0,-7.886438543E0,2.877642162E1,2.994365489E1
1.772947245E2,-1.317170110E0,-5.813060312E0,2.411149426E1,2.483728574E1
1.773047155E2,4.669519908E-1,-4.010103817E0,1.958016292E1,1.999204234E1
1.773147065E2,1.761912403E0,-2.641671752E0,1.592057892E1,1.623414914E1
1.773246975E2,1.822538820E0,-2.269342255E0,1.271037801E1,1.303937388E1
1.773346885E2,1.513407638E0,-2.396455461E0,9.399145977E0,9.817196471E0
1.773446795E2,1.387986324E0,-2.591835056E0,6.417534941E0,7.058956701E0
1.773546705E2,1.585888115E0,-2.568773930E0,3.401319498E0,4.547814304E0
1.773646615E2,1.906930221E0,-2.485501100E0,2.788554686E-1,3.145132583E0
1.773746525E2,2.182128841E0,-2.320368860E0,-2.668036555E0,4.155023103E0
1.773846435E2,2.283478045E0,-2.254460507E0,-4.926755151E0,5.879607170E0
1.773946355E2,2.076332245E0,-2.387680691E0,-6.968222203E0,7.652992574E0
1.774046265E2,2.239505522E0,-2.330486882E0,-8.813829750E0,9.387765919E0
1.774146175E2,2.538460210E0,-2.456106563E0,-1.022866532E1,1.082136008E1
1.774246085E2,2.567641032E0,-2.658177857E0,-1.141422805E1,1.199763694E1
1.774345995E2,2.300976715E0,-2.935491707E0,-1.278796237E1,1.332079529E1
1.774445905E2,2.395213805E0,-3.298056208E0,-1.453093433E1,1.509179500E1
1.774545815E2,2.584434820E0,-3.259049724E0,-1.675803352E1,1.726651082E1
1.774645725E2,2.657085012E0,-3.192242362E0,-1.890774598E1,1.935854773E1
1.774745635E2,2.164393651E0,-3.306461288E0,-1.979925458E1,2.018979366E1
1.774845545E2,1.185099781E0,-3.870472308E0,-1.957470513E1,1.998884935E1
1.774945455E2,1.591560937E-1,-4.321880864E0,-1.941496271E1,1.989082104E1
1.775045365E2,-2.816578929E-1,-4.130369056E0,-2.021888118E1,2.063837290E1
1.775145275E2,7.588487238E-2,-3.970427243E0,-2.156884891E1,2.193137694E1
1.775245185E2,4.891783538E-1,-3.283153409E0,-2.374964517E1,2.398049285E1
1.775345095E2,1.582415600E0,-1.744994800E0,-2.625467890E1,2.636014434E1
1.775445015E2,2.864903535E0,-5.121389079E-1,-2.826762732E1,2.841704969E1
1.775544925E2,3.760861280E0,1.500538793E-1,-2.810107757E1,2.835202205E1
1.775644835E2,4.091029867E0,1.400770676E-1,-2.545502538E1,2.578205701E1
1.775744745E2,3.872945680E0,-6.369271146E-1,-2.237284106E1,2.271451962E1
1.775844655E2,3.390651253E0,-1.808327016E0,-1.970005774E1,2.007134369E1
1.775944565E2,2.561939996E0,-2.515420426E0,-1.917661733E1,1.950983159E1
1.776044475E2,1.900111783E0,-3.004052650E0,-1.982130326E1,2.013749786E1
1.776144385E2,1.233594834E0,-3.230873162E0,-1.962815804E1,1.993050139E1
1.776244295E2,1.320530213E0,-3.650505902E0,-1.821231675E1,1.862145200E1
1.776344205E2,2.652254335E0,-4.755917051E0,-1.429669019E1,1.529864538E1
1.776444115E2,5.626419527E0,-6.276098396E0,-7.331524329E0,1.117126925E1
1.776544025E2,8.806040089E0,-7.135818606E0,1.586940175E0,1.144485161E1
1.776643935E2,9.033644128E0,-7.470629590E0,1.091532958E1,1.601753578E1
1.776743845E2,6.536890646E0,-7.618997424E0,1.937834393E1,2.182430468E1
1.776843765E2,3.578132867E0,-7.811467883E0,2.397411978E1,2.546724336E1
1.776943675E2,1.619423505E0,-7.489903182E0,2.570821215E1,2.682598282E1
1.777043585E2,-2.983030886E-1,-6.867229094E0,2.769133978E1,2.853170375E1
1.777143495E2,-2.557902786E0,-6.872322603E0,3.101553801E1,3.187060217E1
1.777243405E2,-4.569804854E0,-7.174335970E0,3.425383831E1,3.529418722E1
1.777343315E2,-6.115004096E0,-7.195491196E0,3.634912255E1,3.755565309E1
1.777443225E2,-6.433798386E0,-6.234729930E0,3.502818508E1,3.615576536E1
1.777543135E2,-4.964704165E0,-4.051417027E0,3.037051996E1,3.103918088E1
1.777643045E2,-2.869978918E0,-1.473823011E0,2.310907100E1,2.333319729E1
1.777742955E2,-7.045367150E-1,6.971215685E-1,1.667168769E1,1.670112334E1
1.777842865E2,1.335751100E0,2.411811858E0,1.293916318E1,1.322962627E1
1.777942775E2,2.350597357E0,3.345773873E0,1.157917333E1,1.227993346E1
1.778042685E2,2.403132689E0,3.558535339E0,1.123110846E1,1.202397679E1
1.778142595E2,2.123033225E0,3.181358939E0,1.035510083E1,1.103885991E1
1.778242505E2,1.906668997E0,2.946996104E0,8.780582482E0,9.456151512E0
1.778342415E2,1.905020228E0,2.680665371E0,7.336673972E0,8.040015788E0
1.778442335E2,1.558454295E0,1.712612335E0,6.872331374E0,7.251948656E0
1.778542245E2,7.229637766E-1,7.711186673E-1,6.954730337E0,7.034598403E0
1.778642155E2,3.479385674E-3,3.842658564E-2,6.386075166E0,6.386191724E0
1.778742065E2,-1.713007607E-2,-7.260940835E-1,4.610268171E0,4.667127454E0
1.778841975E2,-1.512410834E-1,-9.051724450E-1,2.522872995E0,2.684604099E0
1.778941885E2,1.448092192E-2,-9.643713373E-1,3.516837090E-1,1.026597879E0
1.779041795E2,3.106043878E-1,-1.050277899E0,-1.649010708E0,1.979594672E0
1.779141705E2,1.139402841E0,-9.382291670E-1,-2.569409230E0,2.963170024E0
1.779241615E2,1.865906741E0,-6.845192838E-1,-3.286894165E0,3.841073791E0
1.779341525E2,1.316651316E0,-8.604682886E-1,-5.427593729E0,5.650907012E0
1.779441435E2,4.581579977E-1,-1.313032328E0,-8.180162897E0,8.297531420E0
1.779541345E2,7.678300470E-2,-1.504549545E0,-9.672036116E0,9.788659132E0
1.779641255E2,1.842282236E-2,-1.273452379E0,-1.007161378E1,1.015181878E1
1.779741165E2,-1.196175139E-1,-1.180704795E0,-1.089493566E1,1.095937933E1
1.779841072E2,-2.438743548E-1,-9.597925289E-1,-1.166880179E1,1.171074770E1
1.779940982E2,-2.397298484E-1,-5.950225320E-1,-1.216538009E1,1.218228201E1
1.780040903E2,-9.009959981E-2,-3.081461453E-1,-1.294845207E1,1.295243155E1
1.780140813E2,-1.776372421E-1,-7.370488420E-2,-1.344530870E1,1.344668410E1
1.780240723E2,-5.954436046E-1,5.680774659E-2,-1.413312018E1,1.414577203E1
1.780340633E2,-6.103111736E-1,3.753400818E-2,-1.512070087E1,1.513305929E1
1.780440543E2,-7.541270971E-2,5.139247938E-1,-1.592509648E1,1.593356532E1
1.780540452E2,9.981565493E-1,1.309204448E0,-1.694038479E1,1.702019299E1
1.780640362E2,2.698846704E0,2.001982851E0,-1.853467842E1,1.883682598E1
1.780740272E2,3.689003093E0,2.194108909E0,-1.980462466E1,2.026440268E1
1.780840182E2,4.241307110E0,1.990303038E0,-1.962912400E1,2.018049804E1
1.780940092E2,4.467297024E0,1.099164057E0,-1.800511598E1,1.858357086E1
1.781040002E2,4.029625916E0,-1.903790559E-1,-1.660929205E1,1.709218276E1
1.781139912E2,3.809983154E0,-1.546950190E0,-1.514275657E1,1.569114728E1
1.781239822E2,4.479538463E0,-2.210915269E0,-1.378888290E1,1.466586864E1
1.781339732E2,5.315863963E0,-2.178437494E0,-1.307878768E1,1.428491115E1
1.781439642E2,5.591533284E0,-1.814417768E0,-1.345088577E1,1.467936253E1
1.781539552E2,3.768940963E0,-1.959418337E0,-1.492463321E1,1.551737454E1
1.781639472E2,1.195826352E0,-2.229263247E0,-1.310827168E1,1.335014613E1
1.781739382E2,2.769234024E-1,-4.403762349E0,-7.218612256E0,8.460388425E0
1.781839292E2,1.321878142E0,-5.580563323E0,7.389336920E-1,5.782393261E0
1.781939202E2,2.368436042E0,-5.632949113E0,9.920470276E0,1.165140916E1
1.782039112E2,2.184175074E0,-5.391456767E0,1.783085141E1,1.875573749E1
1.782139022E2,8.248679546E-1,-4.342009027E0,2.288404909E1,2.330693357E1
1.782238932E2,-1.412733641E0,-3.287347909E0,2.335645266E1,2.362893044E1
1.782338842E2,-2.766953610E0,-2.497454563E0,2.205002096E1,2.236284276E1
1.782438752E2,-3.525886826E0,-3.134044440E0,2.398920092E1,2.444863745E1
1.782538662E2,-3.876007282E0,-3.969624128E0,2.745857850E1,2.801347678E1
1.782638572E2,-4.603792672E0,-4.624390951E0,3.048278182E1,3.117338426E1
1.782738482E2,-5.967150816E0,-4.533469379E0,2.941844122E1,3.035793006E1
1.782838392E2,-6.157509845E0,-3.614493778E0,2.462060198E1,2.563500604E1
1.782938302E2,-5.159469071E0,-2.389023796E0,1.996729654E1,2.076103290E1
1.783038212E2,-3.301286502E0,-1.035502862E0,1.649004861E1,1.684910864E1
1.783138132E2,-1.071571412E0,3.164830323E-1,1.323477736E1,1.328185825E1
1.783238042E2,3.241558583E-1,1.144438828E0,1.000887082E1,1.007930118E1
1.783337952E2,-1.358239126E-1,9.860072047E-1,7.463871378E0,7.529942515E0
1.783437862E2,-5.244817223E-2,3.949114434E-1,6.175173699E0,6.188010672E0
1.783537772E2,2.171405632E0,3.304331732E-1,7.728855497E0,8.034886172E0
1.783637682E2,4.238435250E0,6.586546370E-1,8.519669779E0,9.538497389E0
1.783737592E2,4.267779209E0,-3.318565316E-1,8.263431340E0,9.306361569E0
1.783837502E2,3.044743423E0,-1.841825276E0,8.935632514E0,9.618124105E0
1.783937412E2,9.892667350E-1,-3.096616412E0,7.767333684E0,8.420163564E0
1.784037322E2,-1.229363935E-1,-3.895304555E0,4.794050837E0,6.178303518E0
1.784137232E2,5.306815982E-2,-3.836065244E0,1.997799461E0,4.325438183E0
1.784237142E2,1.252874712E0,-3.099251752E0,-1.490395628E0,3.660100490E0
1.784337052E2,3.980160226E0,-1.989920923E0,-4.883813784E0,6.607049097E0
1.784436962E2,5.189172927E0,-1.081077011E0,-7.508671575E0,9.191103959E0
1.784536872E2,5.865606315E0,-8.434994495E-1,-8.707841949E0,1.053296445E1
1.784636782E2,6.835807326E0,-6.896872723E-1,-6.105940912E0,9.191650818E0
1.784736702E2,4.959209536E0,-9.317521331E-1,-4.343223494E0,6.657740726E0
1.784836612E2,1.024881102E0,-2.131365654E0,-5.780257432E0,6.245356419E0
1.784936522E2,-1.188903103E0,-2.551359460E0,-7.779225751E0,8.272803574E0
1.785036432E2,-8.078179854E-1,-1.828255058E0,-9.804212426E0,1.000588166E1
1.785136342E2,4.354710934E-1,-7.366331781E-1,-1.184192498E1,1.187280299E1
1.785236252E2,1.405407811E0,2.923439719E-1,-1.402864213E1,1.410189477E1
1.785336162E2,2.656892054E0,1.122454759E0,-1.535651674E1,1.562503077E1
1.785436072E2,3.060762748E0,1.459979874E0,-1.553354002E1,1.589939230E1
1.785535982E2,2.073226058E0,1.245121742E0,-1.559892827E1,1.578528294E1
1.785635892E2,6.778195442E-1,9.746670415E-1,-1.601396013E1,1.605790566E1
1.785735802E2,2.723339228E-1,1.085094560E0,-1.646938689E1,1.650734081E1
1.785835712E2,1.124698921E0,2.039649445E0,-1.718724956E1,1.734435542E1
1.785935622E2,2.952403609E0,2.429760617E0,-1.817037935E1,1.856833620E1
1.786035532E2,4.542583434E0,2.414175156E0,-1.894911386E1,1.963497446E1
1.786135442E2,5.312247460E0,2.131868514E0,-1.835863630E1,1.923029805E1
1.786235352E2,4.566070530E0,1.359185717E0,-1.739830831E1,1.803877818E1
1.786335272E2,3.663345218E0,1.250439127E-1,-1.688770839E1,1.728092674E1
1.786435182E2,2.980737754E0,-1.058236836E0,-1.515453403E1,1.548110346E1
1.786535092E2,2.485948997E0,-2.364917042E0,-1.068283493E1,1.122032696E1
1.786635002E2,1.184092379E0,-3.782118540E0,-6.147345631E0,7.314120160E0
1.786734912E2,7.588165641E-2,-4.691565227E0,-4.500438750E0,6.501576059E0
1.786834822E2,1.114664952E0,-4.135717797E0,-6.594599156E0,7.863547398E0
1.786934732E2,2.840960649E0,-2.130316079E0,-1.056863062E1,1.114922676E1
1.787034642E2,5.767975355E0,-7.067056666E-1,-7.093895824E0,9.170187052E0
1.787134552E2,7.363437847E0,-1.454803480E0,3.808250039E0,8.416616806E0
1.787234462E2,6.124563124E0,-2.981354928E0,1.261586829E1,1.433732484E1
1.787334372E2,3.643181972E0,-4.928066096E0,1.953587611E1,2.047459562E1
1.787434283E2,-2.612136881E-1,-6.197571459E0,2.434358429E1,2.512146931E1
1.787534193E2,-3.025797275E0,-6.329642519E0,2.540224373E1,2.635325047E1
1.787634103E2,-3.082467905E0,-5.079642883E0,2.523767969E1,2.592768514E1
1.787734013E2,-2.445660950E0,-3.809976137E0,2.523321710E1,2.563615456E1
1.787833923E2,-2.862777195E0,-3.443325895E0,2.475806300E1,2.515976292E1
1.787933842E2,-2.941423708E0,-3.087239233E0,2.420156244E1,2.457434931E1
1.788033752E2,-2.346756759E0,-2.109965283E0,2.258532186E1,2.280473601E1
1.788133663E2,-1.406081702E0,-7.102700561E-1,1.864770042E1,1.871411981E1
1.788233573E2,-1.946421877E-1,7.823428363E-1,1.452628228E1,1.454863646E1
1.788333483E2,1.413713196E0,1.864432366E0,1.152550057E1,1.176060612E1
1.788433393E2,2.322878339E0,2.209970797E0,1.009141363E1,1.058850148E1
1.788533303E2,1.893501944E0,1.825090252E0,9.389907961E0,9.751239693E0
1.788633213E2,7.541187648E-1,9.321014312E-1,8.280678872E0,8.367027595E0
1.788733123E2,8.385674693E-3,1.608495936E-2,6.801478908E0,6.801503097E0
1.788833033E2,6.431549840E-1,-4.127486672E-1,6.284711344E0,6.331003592E0
1.788932943E2,1.822011839E0,-2.359159289E-1,5.295771761E0,5.605406498E0
1.789032853E2,2.216138586E0,-5.997857469E-1,3.713104731E0,4.365565246E0
1.789132763E2,1.963645143E0,-1.310439234E0,3.007323582E0,3.823237942E0
1.789232673E2,2.201091215E0,-2.109818372E0,2.730433947E0,4.092848109E0
1.789332583E2,2.424313789E0,-2.581870523E0,2.998170351E0,4.640299365E0
1.789432493E2,1.573172614E0,-2.822662080E0,1.672843375E0,3.638777026E0
1.789532403E2,5.517030694E-1,-3.003086982E0,-1.078065183E0,3.238075391E0
1.789632323E2,5.573810812E-2,-3.045534552E0,-3.801704666E0,4.871482917E0
1.789732233E2,5.009530382E-1,-3.199183007E0,-6.624618176E0,7.373689161E0
1.789832146E2,8.488077711E-1,-3.278234439E0,-7.134032866E0,7.896943751E0
1.789932056E2,1.515542164E0,-2.670876255E0,-5.417136569E0,6.227023095E0
1.790031966E2,2.454114416E0,-2.095797480E0,-4.066104648E0,5.191170547E0
1.790131876E2,2.960689114E0,-1.734213265E0,-2.307040570E0,4.134684011E0
1.790231786E2,2.760316143E0,-1.383884210E0,-7.718967855E-1,3.182814063E0
1.790331696E2,9.005466396E-1,-1.834736258E0,-3.096936255E0,3.710560005E0
1.790431606E2,-8.078954610E-1,-2.242754235E0,-6.802876393E0,7.208451210E0
1.790531516E2,-1.645361461E0,-1.819960490E0,-9.662095265E0,9.968728877E0
1.790631426E2,-1.215426511E0,-1.053403382E0,-1.178572739E1,1.189496912E1
1.790731336E2,-2.844811479E-1,-2.457064337E-1,-1.301818480E1,1.302361073E1
1.790831246E2,6.163133405E-1,3.968103267E-1,-1.372665332E1,1.374621083E1
1.790931156E2,8.850369731E-1,6.211557122E-1,-1.403420166E1,1.407579274E1
1.791031066E2,5.015485771E-1,5.952977166E-1,-1.368390784E1,1.370603021E1
1.791130986E2,2.599979058E-1,4.295263754E-1,-1.299037778E1,1.300007718E1
1.791230896E2,2.433057131E-1,3.019417378E-1,-1.341725726E1,1.342285957E1
1.791330806E2,4.238906828E-1,3.074626788E-1,-1.389723882E1,1.390710119E1
1.791430716E2,7.486020631E-1,4.721022914E-1,-1.464450948E1,1.467122842E1
1.791530626E2,1.301964572E0,4.901425597E-1,-1.542570100E1,1.548830535E1
1.791630536E2,2.115168720E0,3.912712593E-1,-1.462129720E1,1.477867936E1
1.791730446E2,2.915095450E0,5.027903795E-1,-1.296376242E1,1.329698145E1
1.791830356E2,3.029045988E0,4.519000152E-1,-1.222752313E1,1.260522332E1
1.791930266E2,3.358194821E0,-1.698105977E-1,-1.157576557E1,1.205423812E1
1.792030176E2,3.865044922E0,-7.460747503E-1,-1.093078962E1,1.161797579E1
1.792130086E2,3.731338688E0,-1.312087418E0,-1.220288413E1,1.282789316E1
1.792229996E2,2.960382720E0,-1.533081618E0,-1.413170165E1,1.451961420E1
1.792329906E2,2.526330453E0,-2.111600311E0,-1.395241783E1,1.433566060E1
1.792429816E2,3.219176099E0,-2.209217237E0,-1.209571636E1,1.271023563E1
1.792529736E2,3.846098481E0,-2.414134810E0,-9.073891683E0,1.014672512E1
1.792629646E2,3.477081286E0,-3.523683303E0,-5.801072350E0,7.626196870E0
1.792729556E2,3.065345211E0,-4.538874838E0,-1.257845430E0,5.619599735E0
1.792829466E2,1.417665913E0,-5.200386132E0,4.965361977E0,7.328615976E0
1.792929376E2,-5.244294629E-2,-5.482880323E0,1.120269333E1,1.247257250E1
1.793029286E2,2.868353831E-1,-5.676881583E0,1.695279375E1,1.788033766E1
1.793129196E2,-7.272192340E-1,-5.453514436E0,2.127890654E1,2.197866081E1
1.793229106E2,-2.351281043E0,-5.332946019E0,2.255820248E1,2.329895566E1
1.793329016E2,-3.718619532E0,-5.813590654E0,2.335131179E1,2.434973778E1
1.793428926E2,-5.018450017E0,-6.114707057E0,2.469752327E1,2.593341741E1
1.793528836E2,-6.063933345E0,-6.252948684E0,2.509408611E1,2.656282765E1
1.793628746E2,-6.447065134E0,-6.433017783E0,2.440990341E1,2.605363220E1
1.793728666E2,-6.636775122E0,-6.061993239E0,2.321444484E1,2.489387466E1
1.793828576E2,-5.707986431E0,-5.154842169E0,2.070199919E1,2.208452574E1
1.793928486E2,-4.489794479E0,-3.833118540E0,1.653699006E1,1.755913131E1
1.794028396E2,-3.222656069E0,-2.538996984E0,1.295816897E1,1.359213600E1
1.794128306E2,-2.175082362E0,-1.742822267E0,9.921417525E0,1.030548099E1
1.794228216E2,-1.731132806E0,-1.337945706E0,8.459994265E0,8.738330646E0
1.794328126E2,-8.148168102E-1,-1.058494114E0,8.599514678E0,8.702642640E0
1.794428036E2,-1.028387093E-1,-1.538373641E0,9.871907980E0,9.991583280E0
1.794527946E2,-1.043899025E0,-2.313887075E0,1.037276176E1,1.067885692E1
1.794627856E2,-1.216317481E0,-2.662447786E0,9.123324044E0,9.581393324E0
1.794727766E2,-1.097606578E0,-2.760956998E0,7.278500023E0,7.861563861E0
1.794827676E2,-9.838489974E-1,-2.829728732E0,4.939052430E0,5.776639374E0
1.794927586E2,-1.310422716E0,-2.703407240E0,2.376037715E0,3.830296806E0
1.795027496E2,-1.079393817E0,-2.346784534E0,-2.764657116E-1,2.597868732E0
1.795127416E2,2.587377577E-1,-2.138161288E0,-2.482730105E0,3.286735112E0
1.795227326E2,3.244271764E0,-1.378699484E0,-1.564754670E0,3.856756243E0
1.795327236E2,4.773337660E0,-8.233598115E-1,-6.905409658E-1,4.892802942E0
1.795427146E2,3.141982035E0,-1.532480671E0,-2.814819794E0,4.488179875E0
1.795527056E2,1.080729175E0,-2.184190716E0,-5.686393248E0,6.186576825E0
1.795626966E2,-7.139859617E-2,-2.410983453E0,-8.121894223E0,8.472491059E0
1.795726876E2,-6.195915820E-1,-2.049116380E0,-9.500500444E0,9.738700136E0
1.795826786E2,-7.044209401E-1,-1.600859180E0,-1.052544894E1,1.066977199E1
1.795926696E2,1.125658449E-1,-1.283074996E0,-1.054447577E1,1.062284905E1
1.796026606E2,1.936395072E0,-5.417704041E-1,-9.098386838E0,9.317928102E0
1.796126516E2,2.033673298E0,-2.697900917E-1,-1.002171248E1,1.022953248E1
1.796226426E2,5.336146346E-1,-7.562077557E-1,-1.282250889E1,1.285586750E1
1.796326346E2,-1.103919232E-1,-1.071040338E0,-1.382057949E1,1.386245762E1
1.796426256E2,-5.087954700E-2,-9.240783204E-1,-1.361428855E1,1.364570856E1
1.796526166E2,-1.659005646E-1,-9.183414710E-1,-1.462488271E1,1.465462618E1
1.796626076E2,4.995744109E-2,-8.662183674E-1,-1.581825850E1,1.584203686E1
1.796725986E2,5.624403115E-1,-8.297485524E-1,-1.674307400E1,1.677305425E1
1.796825896E2,1.397368766E0,-6.337693258E-1,-1.687119819E1,1.694082736E1
1.796925806E2,2.547268748E0,-5.752849632E-1,-1.666654915E1,1.686989602E1
1.797025716E2,3.762402606E0,-5.719041031E-1,-1.722112248E1,1.763660418E1
1.797125626E2,5.307612957E0,-6.515707353E-1,-1.764507017E1,1.843756494E1
1.797225536E2,5.791180615E0,-1.425519601E0,-1.811869464E1,1.907503537E1
1.797325446E2,4.509629989E0,-2.325224680E0,-1.821656767E1,1.890996484E1
1.797425356E2,3.324459602E0,-3.661251622E0,-1.636932232E1,1.710004410E1
1.797525266E2,2.355086995E0,-4.895899978E0,-1.302730528E1,1.411477787E1
1.797625186E2,1.056412067E0,-5.575787317E0,-9.652781820E0,1.119739289E1
1.797725096E2,1.161760474E0,-5.139458730E0,-9.283026706E0,1.067418888E1
1.797825006E2,2.733616587E0,-3.787374895E0,-1.108015206E1,1.202441841E1
1.797924916E2,5.416580499E0,-3.009908051E0,-9.381413126E0,1.124321142E1
1.798024826E2,8.075126438E0,-2.267781049E0,-2.887684872E0,8.870694550E0
1.798124736E2,7.651552382E0,-2.418369948E0,4.872194781E0,9.387920379E0
1.798224646E2,4.583992538E0,-3.298080474E0,1.225222995E1,1.349101409E1
1.798324556E2,1.900255332E0,-3.575074189E0,1.690532722E1,1.738338903E1
1.798424466E2,3.523366237E-1,-3.498105827E0,1.986986322E1,2.017851208E1
1.798524376E2,-1.348271743E0,-4.013732307E0,2.302830692E1,2.341432902E1
1.798624286E2,-4.548763064E0,-5.362907152E0,2.753354214E1,2.841738836E1
1.798724196E2,-7.795124331E0,-6.898390660E0,3.083331772E1,3.254297526E1
1.798824116E2,-8.798104833E0,-7.054222466E0,3.322558205E1,3.508714872E1
1.798924026E2,-6.720386213E0,-5.920977693E0,3.350320785E1,3.467977081E1
1.799023936E2,-4.189869153E0,-4.004015404E0,3.021046997E1,3.076133350E1
1.799123846E2,-3.039020461E0,-1.934608894E0,2.399960428E1,2.426848497E1
1.799223756E2,-1.922700162E0,-2.645607805E-1,1.803083671E1,1.813498941E1
1.799323666E2,-1.697774733E0,-1.960457388E-1,1.596859860E1,1.605979496E1
1.799423576E2,-2.434693182E0,-1.142239544E0,1.541286285E1,1.564572732E1
1.799523486E2,-3.604400022E0,-2.298865871E0,1.492224169E1,1.552255717E1
1.799623396E2,-2.883597668E0,-3.612898365E0,1.359596455E1,1.436030717E1
1.799723306E2,-4.325937516E-1,-3.555057415E0,1.232562420E1,1.283536453E1
1.799823216E2,1.871913001E0,-3.185055549E0,8.147280495E0,8.945770877E0
1.799923125E2,5.950293294E0,-2.990654340E0,9.473107992E0,1.157971410E1
1.800023045E2,6.369230508E0,-2.831680533E0,1.311974391E1,1.485641923E1
1.800122955E2,3.084472915E0,-4.707760552E0,8.877274963E0,1.051108907E1
1.800222865E2,9.424443517E-1,-5.436249948E0,2.387534510E0,6.011766453E0
1.800322775E2,1.415583135E0,-4.803381239E0,-3.432394525E0,6.071052555E0
1.800422685E2,2.852806231E0,-3.870510022E0,-7.888162887E0,9.238098557E0
1.800522595E2,3.633849231E0,-2.934923066E0,-1.210139284E1,1.297159752E1
1.800622505E2,3.811467762E0,-2.494121650E0,-1.602175680E1,1.665666895E1
1.800722415E2,4.090462687E0,-2.201857932E0,-1.735150369E1,1.796259290E1
