"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.399686934E0,-1.186031103E-2,-9.228985012E-2,-8.831338882E-1,8.880222677E-1
5.417790114E0,-3.242059946E-1,2.568647265E-3,-7.183685303E-1,7.881430518E-1
5.435891402E0,-6.352272034E-1,6.495568156E-2,-7.653141022E-1,9.967138584E-1
5.453996382E0,-6.844673157E-1,1.959198713E-1,-6.618824005E-1,9.720948587E-1
5.472098250E0,-6.743254066E-1,2.344147712E-1,-4.210329056E-1,8.288146635E-1
5.490204421E0,-6.403670311E-1,3.138451874E-1,4.555320740E-2,7.145934725E-1
5.508305007E0,-7.147869468E-1,3.825418651E-1,2.671804428E-1,8.536064942E-1
5.526408186E0,-8.059321642E-1,4.727941155E-1,-4.469299316E-2,9.354455583E-1
5.544510909E0,-8.556187153E-1,5.730986595E-1,-6.893892288E-1,1.239267109E0
5.562597976E0,-7.980638742E-1,6.629369259E-1,-1.306894302E0,1.668641373E0
5.580716017E0,-6.466726661E-1,6.826485991E-1,-1.276830673E0,1.585714733E0
5.598821029E0,-5.621807575E-1,5.642974377E-1,-7.482614517E-1,1.092874193E0
5.616923629E0,-5.102413893E-1,4.149097800E-1,-3.468008041E-1,7.434831529E-1
5.635026198E0,-3.887529075E-1,3.236708641E-1,-4.128503799E-1,6.529449346E-1
5.653128950E0,-3.021135330E-1,3.159502745E-1,-7.686376572E-1,8.842516671E-1
5.671232131E0,-4.771796465E-1,2.225850224E-1,-8.591117859E-1,1.007629678E0
5.689334883E0,-6.608586311E-1,2.337078750E-2,-4.362707138E-1,7.922199567E-1
