max,min,ptp,mean,median,var,skew,kurt,rms,zero
304.8193093,-45.30867544,350.12798474,27.969590506599403,2.2885592480000003,"0    6392.831331
1      48.243116
2      11.643930
3      55.155496
4      55.960019
dtype: float64",[ 0.14327948 -0.39935034  0.9342614   0.54131674  2.72091913],[-1.00335254 15.05147243  5.86521147  6.59293486 10.40094386],69.60799477899515,1.984
300.4612242,-28.30740944,328.76863364,29.36637278825438,2.4985687505,"0    6911.586295
1     116.028711
2      17.870681
3      57.402305
4     110.770582
dtype: float64",[0.26713412 3.0922843  1.08320779 1.17841589 3.20619188],[-1.02882719 14.81983674 10.6683863   4.83926239 13.09684402],71.84384105364406,1.944
302.5498912,-44.39174314,346.94163434,29.298465994101488,2.258143715,"0    6753.710612
1      71.064476
2      11.977696
3      65.006304
4      72.962448
dtype: float64",[0.25878482 0.98129763 0.44148393 1.20945768 2.27377937],[-1.00902241 12.24861322  1.37655522  3.70865212  6.79468661],71.94955475689358,1.968
301.7033398,-39.50877545,341.21211525,30.15359979581274,2.3198408565,"0    7088.575863
1      87.619449
2      14.091786
3      72.583539
4      89.332336
dtype: float64",[ 0.10492871  2.61246416 -0.36695067  0.59104887  2.88808067],[-1.11121663 18.91447625  4.88495271  6.49663226 11.95654656],73.76060187781871,1.944
304.4879332,-23.075653,327.5635862,30.776993184469188,2.219060111,"0    7318.463979
1      51.831201
2      15.375439
3      68.903602
4      69.079571
dtype: float64",[0.17596949 4.04031639 1.76436519 2.03171073 3.93644862],[-1.09344568 32.98187469 14.60834165 14.59574974 25.0964014 ],76.13905247924107,2.032
303.845267,-25.7,329.54526699999997,32.05125722772821,2.3371233460000003,"0    7126.560477
1      45.677292
2      13.328262
3      78.897464
4      69.528534
dtype: float64",[-0.01288205  1.36545101 -0.88487696  2.83183796  3.19691968],[-1.04627749  5.27829876  5.03004931 16.18482476 15.09295815],78.19553611221875,1.984
303.885434,-31.33600753,335.22144153,28.33200299667057,2.430227733,"0    6654.156271
1      63.068030
2      20.946387
3      55.218334
4      72.355035
dtype: float64",[0.16753243 3.45232841 2.04555592 1.68884705 3.65647638],[-1.11583087 24.21679859 14.2917339  12.3823632  19.40912801],70.21671390994281,2.048
303.815142,-61.28961634,365.10475834,30.260651955273932,2.407786927,"0    6162.053070
1      59.118463
2      19.154243
3      74.876000
4      77.118197
dtype: float64",[0.12590284 1.81141767 0.36511341 0.5220356  3.20526698],[-0.71472139  7.86331945 10.11198803 23.63238717 15.74756044],72.95470344784442,1.96
296.5048132,-53.41265905,349.91747225,29.352519720312593,2.3631520775,"0    7319.901662
1      84.293176
2      21.525686
3      94.529578
4     110.700954
dtype: float64",[0.10649525 1.77410791 1.76766323 0.40498325 2.88805914],[-1.16496249 18.15501974 20.64667167  7.43394183 11.06074815],72.47048879326118,1.976
300.9733492,-34.51939312,335.49274232,30.637881081989878,2.539354469,"0    7081.468073
1      95.108602
2      26.277435
3      72.788722
4     106.002316
dtype: float64",[0.20668169 3.7738283  1.91598887 1.24333053 3.6222936 ],[-1.00640823 23.34226233 16.19824546  4.83583314 17.86506637],74.64712691332517,1.96
304.6184752,-35.08299454,339.70146974,30.767851470894808,2.7838819155000003,"0    6560.398421
1     107.689779
2      21.903132
3      80.510956
4     121.170033
dtype: float64",[0.10375343 2.90292509 1.48465132 2.15743273 3.50633192],[-1.04528609 16.65273862 14.67849464 14.69666196 15.39634232],74.16602231258105,1.992
304.7791423,-21.73538931,326.51453161,30.38769388627472,2.6731281989999998,"0    6644.705095
1      55.557712
2      16.528303
3      45.295001
4      52.505177
dtype: float64",[0.15292344 2.11686869 2.31760655 1.67096979 2.43903412],[-1.05017755  9.53624737 11.4100429   7.14877434  7.58308931],73.8008030366578,1.968
303.353225,-20.47789179,323.83111679,28.537105731975608,2.6658919195,"0    6682.021537
1      74.352839
2      10.549430
3      57.342099
4      68.957330
dtype: float64",[ 0.20328647  3.00486427 -0.60059279  1.29380845  3.51092852],[-1.00502522 16.65972742  6.40553576  5.18450499 21.32393712],70.33112511400097,1.984
302.6101412,-18.5,321.1101412,30.649163194167755,2.6166103019999998,"0    6347.895230
1      51.048262
2      17.699358
3      49.235522
4      50.410610
dtype: float64","[-1.62702024e-03  1.97312988e+00  3.96548464e+00  9.51344823e-01
  2.28677814e+00]",[-0.87931298  9.64267688 33.59975084  3.0150127   8.8991806 ],73.80249414086654,1.912
302.5097242,-29.80408381,332.31380801,28.970496173418802,2.3602266115,"0    7379.150573
1      49.587689
2      10.951127
3      47.450021
4      50.745324
dtype: float64",[ 0.07803992  2.02337145 -0.32285951  0.528689    2.2426302 ],[-1.14159991  9.86249692  5.49890439  5.34113523  5.84084337],72.51954298982325,1.952
303.614308,-22.93406384,326.54837184,29.02951275984751,2.4874039310000002,"0    6684.223035
1      69.256048
2      15.000420
3      70.901222
4      82.559417
dtype: float64",[0.10371322 3.84731897 0.22847157 1.29710823 3.21013894],[-1.00709078 25.30123187  7.94881495  4.884833   14.57484606],71.14002911453673,1.984
304.3875172,-43.88000419,348.26752139,31.244729060048982,2.753750286,"0    6494.082716
1      75.917855
2      12.242800
3      72.612755
4      78.103317
dtype: float64",[ 0.05904246  0.38486872 -1.26020553  0.52695091  2.19233942],[-1.03434397  9.46508301  5.41173595  5.43295751  5.28632851],75.51310724788299,2.016
303.403433,-37.15197566,340.55540866,29.648566892294074,2.6800468485,"0    6597.066697
1      59.789800
2      13.821951
3      64.974774
4      69.885027
dtype: float64",[ 0.1165148   1.76430506 -0.32950886  1.9313442   3.11857768],[-0.94926273 14.53594672  6.20837752 17.76590123 14.74732059],72.33648048888843,1.832
303.554058,-29.64527577,333.19933377,30.486799976891316,2.2150818379999997,"0    7111.375782
1      63.056994
2      14.568919
3      64.887114
4      73.461923
dtype: float64",[-0.06051661  3.67542462 -0.3038435   1.35777092  2.94626247],[-1.13505643 25.00111202  4.65211216  7.68077258 13.09707883],74.81655340609504,1.96
302.1482241,-31.96805178,334.11627588,31.058711406595574,2.589555107,"0    7347.171169
1     101.592175
2      19.987374
3      70.717494
4     106.680721
dtype: float64",[-0.02394692  3.88635718  1.34767504  0.71273217  3.99158628],[-1.08461389 23.62270876  7.87214906  4.42441312 21.8406439 ],75.77324882904455,1.936
304.4778922,-33.73416117,338.21205337,28.99934254192449,2.2543268110000003,"0    7588.458726
1      54.514691
2      19.792126
3      45.483286
4      60.460533
dtype: float64",[ 0.22403682  3.36755817  5.51798622 -0.18266475  3.98057329],[-1.0939611  20.55637313 58.76336626  4.6295809  26.89537419],72.93082958285235,1.96
301.2688791,-25.51879511,326.78767421,30.053368063776848,2.2172955345,"0    6957.765929
1      56.090088
2      16.714723
3      58.099809
4      58.109329
dtype: float64",[-0.04333518  1.8296353   1.30025123  0.94822249  2.03999088],[-1.0994708   9.55058643 19.12590149  4.06733266  5.92009767],74.0449234407515,2.024
303.413475,-47.65206639,351.06554139,31.187902206938272,2.438053847,"0    7199.750888
1      55.662736
2      14.458241
3      76.629184
4      69.581152
dtype: float64",[0.09084815 1.79305736 0.09825961 0.5165656  2.09395854],[-1.04667381  6.76148041  6.85678083  8.72011395  4.97425992],76.29389271711794,2.088
300.7925992,-53.89435268,354.68695188,31.573016075070623,2.6167430635000004,"0    6787.836459
1     116.807996
2      32.225239
3      79.307126
4     131.707087
dtype: float64",[-0.01321038  2.67500599  3.47931872  0.24998845  3.2014374 ],[-1.18583971 13.61193877 29.2001943   7.82243266 12.92360285],75.88334860466392,1.96
301.8662523,-45.9118742,347.7781265,29.65777657308526,2.4320082865000003,"0    7115.589094
1      58.394451
2      13.416616
3      67.522280
4      66.204017
dtype: float64",[ 0.17290246  1.15030622 -0.36742614  1.38909284  2.24491456],[-1.04757768 14.52895301  3.02232912  3.9147839   6.38200328],73.32054996916176,2.112
303.282933,-35.48116186,338.76409486,28.31496938804886,2.537823595,"0    6732.039093
1      57.390621
2      15.031219
3      74.149228
4      73.043513
dtype: float64",[0.27874626 3.5193241  0.46321792 0.86897425 3.23688442],[-0.91420002 27.64731737  5.97307075  7.93579595 15.4026334 ],70.2093780242067,1.944
303.292975,-68.99316859,372.28614359,31.590795305705868,2.4754914635,"0    6786.362171
1      96.040030
2      28.349232
3      84.448798
4     122.925710
dtype: float64",[ 0.12555219  3.54039453  2.84450539 -0.80698594  3.55431975],[-1.06758077 20.63551695 22.53121273 15.15680893 16.01729979],76.12531818926101,2.064
303.584183,-58.384467,361.96865,29.725842737277347,2.4780636740000004,"0    6784.447557
1     109.560915
2      22.990321
3     108.069098
4     148.346061
dtype: float64",[0.16386691 3.19228986 1.16400329 0.62997058 3.25602494],[-1.0478638  19.5698046  11.72433812 10.03838661 12.13882044],72.39127527903742,2.048
301.6360991,-28.9092844,330.5453835,32.576395444429686,2.4743457825000004,"0    6511.564578
1      58.530348
2      31.810774
3      71.743221
4      84.657915
dtype: float64",[-0.04084516  3.37413998  4.75131425  0.57451942  3.44141639],[-1.0371999  27.76104025 43.71263987  3.65459269 18.16414373],77.61882415918414,1.928
303.433558,-21.87615518,325.30971318,30.533940032658418,2.85446576,"0    6910.633212
1      78.689523
2      14.959124
3      69.538358
4      75.470160
dtype: float64",[ 0.11475876  2.23251049 -0.17075275  1.40723723  2.37551387],[-0.97600354 11.78881533  3.5654665   5.76629366  8.77596445],73.87792386920914,1.976
300.3708492,-39.46778881,339.83863801,28.652007345464117,2.461589935,"0    6169.162562
1      56.743676
2      14.314665
3      76.472782
4      67.505680
dtype: float64",[ 0.17062676  0.63345879 -0.99749594  1.00917657  1.61242041],[-0.94463478  6.81371341  7.5902597   3.30780123  2.55658955],69.79756187110935,2.008
302.9113912,-25.59044221,328.50183341,29.465529258249113,2.255087475,"0    7178.464248
1      69.982403
2      16.597491
3      55.335603
4      71.697385
dtype: float64",[0.12595631 2.55232677 1.37547992 1.28552126 3.11708257],[-1.14371938 14.23885472  6.68333732  4.83864945 15.73740368],72.55857822450741,1.976
302.8511412,-53.69062165,356.54176284999994,31.20217426743483,2.509944462,"0    7648.665004
1     105.592486
2      36.749038
3      84.864340
4     135.271210
dtype: float64",[0.03906936 2.21741279 3.49600598 0.79815488 3.44232364],[-1.21908249 19.88628672 22.52877803  8.04503585 14.59134226],76.30855874261381,1.968
302.9917242,-60.99751283,363.98923703,29.683069454591,2.250744967,"0    6931.206213
1      44.430938
2      13.801821
3      60.004708
4      59.180400
dtype: float64",[ 0.07775753  3.76004312  0.52335791 -2.31210227  4.45904677],[-1.10575819 32.6175702   8.65602997 16.54760038 29.60761847],73.8353949935223,1.992
303.0218492,-39.67217473,342.69402393,32.26865986275778,2.7095270815,"0    6884.092646
1     100.544134
2      22.030739
3      62.805095
4     100.494598
dtype: float64",[-0.08287808  2.41417947  3.28981536  0.66342703  3.81410673],[-1.06041473 15.44951481 24.81852256  6.47279312 20.12433057],77.56916434546886,1.848
304.4276833,-28.50427116,332.93195446,29.6436731357075,2.4592113205,"0    7349.199286
1      52.695676
2      34.275892
3      64.652050
4      75.544218
dtype: float64",[0.09849399 1.67237517 6.88286989 0.5284737  3.15770664],[-1.14186498  9.55783669 75.27079745  5.24702786 15.9799584 ],73.60828913700347,1.944
304.4578082,-20.2206447,324.67845289999997,30.06622672983362,2.4973931560000002,"0    6873.300283
1      51.205508
2      16.448280
3      72.114023
4      64.465614
dtype: float64",[0.1297304  3.06227408 0.944158   1.35765523 2.96005599],[-1.0098401  23.4188044   9.101504    3.89120427 15.38387808],73.58564553627126,1.968
302.8913082,-20.62286297,323.51417117000005,29.11612525309542,2.2850132235,"0    6759.465417
1      80.081935
2      27.666458
3      44.946792
4      83.976989
dtype: float64",[0.15915982 4.00309187 4.09572664 1.21855162 4.8458246 ],[-1.06703756 27.21247419 34.25208279  5.67620181 34.1383012 ],71.61544251698851,2.016
304.216809,-26.70082145,330.91763045,29.8815230080261,2.4460604965,"0    7005.931881
1      89.179087
2      15.377829
3      75.642231
4      96.803906
dtype: float64",[ 0.17297979  3.57619394 -0.33224824  1.58339056  3.08590943],[-1.02680298 19.65571736  7.40882835  6.26553759 12.2580376 ],73.0446544535719,2.056
304.5582253,-25.46134037,330.01956567,29.43890394019449,2.1594493775,"0    6910.165593
1      48.854633
2      27.120124
3      72.379414
4      81.250024
dtype: float64",[0.12915091 4.03325471 6.72185943 1.61045544 4.0670323 ],[-1.03413613 35.92377255 79.91099516  7.27934006 23.63539239],72.733985457514,2.056
301.0436402,-41.36773161,342.41137181000005,29.684993903627216,2.351248737,"0    7501.055747
1      65.593938
2      15.775960
3      62.348096
4      68.041285
dtype: float64",[ 0.18464515  1.24176375 -1.03068113  1.12764571  2.29731998],[-1.17698012 11.17507579  6.31557358  4.65501509  6.74818636],73.88864457600863,1.96
298.6436836,-42.19597333,340.83965693,28.985933156855033,2.5250043525,"0    7050.999689
1     101.104746
2      16.788676
3      59.470045
4     100.152397
dtype: float64",[0.19867717 3.27655212 1.45488211 0.56554953 3.4295091 ],[-1.11935826 19.77096494 10.75916512  3.89101546 15.21041958],71.49832796941759,1.968
301.1421586,-22.91155674,324.05371534,29.14079084775113,2.499345289,"0    7302.035986
1      70.513840
2      34.134210
3      69.783425
4      92.227848
dtype: float64",[0.13046503 2.06138424 6.72384239 1.34672158 3.18807205],[-1.17080595 11.31410993 75.64820085  4.95865198 13.70563381],72.20200079188996,1.984
304.005934,-53.98730002,357.99323402000005,30.007186650907865,2.3457398554999997,"0    6838.140740
1      76.433742
2      13.802881
3      66.947816
4      83.316324
dtype: float64",[0.06376726 1.17914947 1.16568059 1.51948714 3.13088539],[-1.01602464 22.79775516  7.50019634  5.54500023 14.01833306],73.37608398075028,1.984
302.8611832,-50.09239483,352.95357803,30.159637159169336,2.390651455,"0    7277.098441
1      70.760147
2      18.061961
3      69.897635
4      80.261649
dtype: float64",[ 0.14238793  1.49820836 -1.63008582 -0.01150332  2.88275116],[-1.14630256 13.31580771 12.39967339  8.25176187 11.40145097],74.71870943666458,2.12
302.1080571,-24.90143907,327.00949617,31.231029845200037,2.3637455645,"0    7910.480472
1      45.341889
2      11.512762
3      57.477513
4      51.285492
dtype: float64",[ 0.02190749  1.9932767  -1.00400431  0.82505062  1.95886768],[-1.21577112 13.95735445  7.03661672  3.38708496  5.35134084],77.30875342494632,2.032
304.8695173,-49.97767246,354.84718976,28.690055907903734,2.7494518705,"0    6256.992679
1      75.246549
2      24.149531
3      71.329991
4      83.120358
dtype: float64",[ 0.26219346  2.39107786  0.86361116 -0.97138899  2.68526384],[-0.85325222 13.04728922 12.13124742  8.93211884 10.08288418],70.17278361348718,1.896
302.3590992,-41.59192321,343.95102241,29.34511603101371,2.164181387,"0    6584.811179
1      83.337352
2      26.450752
3      62.599050
4     101.506743
dtype: float64",[0.02409535 2.75220093 7.18145582 1.66855464 4.44570175],[-1.01937554 20.63892145 86.40303146 14.24202388 28.75789437],72.00946095236924,2.048
302.7808492,-45.50953431,348.29038350999997,30.71122951876379,2.346340708,"0    7040.155350
1      76.644201
2      25.371844
3      63.637340
4      91.983058
dtype: float64",[ 0.07945898  3.90292391 -1.22457512  1.08905125  4.32297198],[-1.03655014 28.38215153 38.54722038  9.58412753 25.37650765],75.39436465040787,2.048
304.116392,-29.21680818,333.33320018,29.08166031491548,2.3962253735,"0    6724.027557
1      46.995104
2      13.345814
3      50.994553
4      49.447591
dtype: float64",[ 0.21394413  1.42574519 -0.64376742  0.91592022  2.20994261],[-1.01596153  8.35389392  3.84893366  3.78365681  6.28743922],71.96484458915495,2.0
303.5641,-50.80448746,354.36858746,30.288449358523042,2.3176410819999997,"0    6916.614403
1      66.563352
2      17.739962
3      85.795130
4      91.024224
dtype: float64",[0.077533   2.54676202 2.23707659 1.367531   3.63179777],[-0.98340481 23.47468442 18.54097414 13.93371    18.87984599],74.32805299818435,1.96
302.3189322,-37.68446054,340.00339274,29.887994626964723,2.440303788,"0    7332.240606
1      37.371118
2      20.576784
3      66.789783
4      55.633871
dtype: float64",[-0.01359829  0.55408466  1.46009788  0.88612877  2.09650048],[-1.19608237  5.63112324 13.36145126  5.15432111  5.978252  ],74.0986782063738,2.032
304.8795592,-73.58235814,378.46191734,30.39872662447964,2.4649466755000002,"0    6893.365413
1      41.874580
2      18.402904
3     106.835460
4      87.373668
dtype: float64",[ 0.08603719  1.50552555 -1.68703198 -0.18468525  2.97816699],[-1.06918277  8.25519135 10.13269604 13.44820685 13.13721618],74.1454820543123,1.976
304.5883502,-37.33731603,341.92566623,29.97726480546652,2.609636962,"0    7172.897111
1      78.648883
2      26.039159
3      76.871455
4     100.334097
dtype: float64",[0.15227766 3.89176379 1.89217    1.39570221 3.59075317],[-1.04426928 24.66752673 13.40391916 12.16468724 16.89494652],73.73651211022818,2.056
304.7188923,-34.05913538,338.77802768,30.44691302966519,2.6803410405,"0    6797.624007
1      62.859894
2      20.552836
3      87.257160
4      85.888315
dtype: float64",[ 0.17268124  2.49326818 -0.80373585  1.70753345  2.88734664],[-1.02960607 16.58048213  4.90184809  8.26988487 11.53945294],74.01125933966749,2.008
303.654475,-34.75890208,338.41337708,28.771844206113496,2.4179507759999996,"0    7343.492841
1      57.416748
2      15.904499
3      60.240592
4      66.063105
dtype: float64",[ 0.13408172  1.57809652 -1.03850074  1.91508354  2.50294063],[-1.09509154 10.17849773 10.48390552  8.06631542  8.12832071],71.92443382468213,2.04
299.9654939,-40.10888689,340.07438079,27.9171390169597,2.1253319155,"0    6648.301559
1      71.762425
2      20.284171
3      59.984300
4      78.349191
dtype: float64",[0.31372043 1.62688728 1.59031255 1.31941659 3.2746035 ],[-1.00932974 15.65756072 22.60882726  6.86029151 17.13054411],69.39519474847545,2.024
303.955725,-26.66469267,330.62041767,27.510984169150678,2.1011468779999998,"0    6982.822001
1      35.917080
2      11.424124
3      51.820824
4      46.156038
dtype: float64",[0.3382109  0.59447972 1.28661719 1.20541714 2.32416218],[-0.91234727  9.07457826  7.22748811  7.57523447  7.32831155],69.65686076545026,1.992
300.4411402,-35.27881311,335.71995331,31.6313108327589,2.4437156294999998,"0    7292.089689
1      79.299764
2      15.766572
3      60.229689
4      75.556038
dtype: float64",[0.01628093 1.97465338 0.95187092 1.49332843 2.98184535],[-1.13878618 12.84051075  7.34742551  5.02950708 11.87866215],77.05927037938315,1.976
304.136476,-31.29246682,335.42894282000003,28.546033647554996,2.3476520415,"0    6857.406479
1      48.686959
2      18.512247
3      94.519826
4      82.262995
dtype: float64",[0.23753556 1.43733894 1.89324605 1.51597955 2.59572254],[-1.02687875  9.03168052 17.8775804   6.33286854  8.35587354],70.58223184291845,2.024
303.895475,-23.13798431,327.03345930999996,29.159892449431478,2.138760189,"0    7220.799401
1      40.949696
2      11.182710
3      52.451940
4      47.855385
dtype: float64",[ 0.21771975  1.38686013 -0.64163798  1.34532973  2.18662601],[-1.06254171  9.31585425  5.35872268  5.43750798  6.44802256],72.89800693157635,1.96
304.6385593,-44.46159164,349.10015094,29.644948013564473,2.140920662,"0    7532.055416
1     100.967514
2      11.885369
3      58.359588
4      94.428100
dtype: float64",[ 0.24637809  3.05813257  0.28062631 -0.01408043  3.00933431],[-1.11246416 17.22275308  3.94742564  7.34204634 12.37487693],73.73926487884364,2.008
298.8846826,-43.92681933,342.81150193,30.37898081009703,2.4413969275,"0    6979.129023
1      63.290547
2      26.651667
3      90.050323
4      99.762528
dtype: float64",[0.04859113 3.43814708 2.36781534 0.565746   3.39748808],[-1.20760823 21.4889589  16.3883      8.23466586 15.97512868],74.19017986503358,2.0
304.166601,-39.61934864,343.78594964,29.554381269630095,2.113332256,"0    7253.287561
1      61.122006
2      23.133279
3      81.685009
4      93.121902
dtype: float64",[0.24659109 3.07203547 2.72101541 2.67758894 4.48898635],[-1.06183813 30.66272501 40.94723022 16.03416533 29.67345544],73.43142949238255,2.056
302.3992662,-45.723374,348.1226402,28.571835269829815,2.7560145155,"0    6351.100775
1      83.967959
2      17.691380
3      72.011023
4      88.854981
dtype: float64",[ 0.14180843  1.87706322  2.12866449 -0.79712928  2.97157837],[-0.84561789 16.99723928 18.2196339   5.76289476 13.35426279],70.05396596291719,2.0
304.2670162,-42.8887187,347.15573489999997,30.538631836257963,2.258476533,"0    6995.539067
1      93.672224
2      22.300552
3      70.065748
4     102.861597
dtype: float64",[ 0.08897676  3.3267263  -1.92194076  1.40825568  3.28405116],[-1.06770876 19.252548   31.33984608  4.05206046 14.05852902],74.6364256604017,2.008
304.4678503,-36.77204464,341.23989494,29.42749961500474,2.4552248025,"0    6856.101567
1      65.462562
2      15.819601
3      66.064657
4      71.492234
dtype: float64",[0.20724455 1.31426623 0.76817072 0.75349469 1.8661441 ],[-1.09139132  8.12729339  7.82366498  4.43889643  3.71119152],72.08950851384229,1.912
303.343183,-65.87240201,369.21558501000004,30.46128293942751,2.659879905,"0    6775.340001
1      77.500364
2      17.425623
3      74.322469
4      83.960330
dtype: float64",[ 0.09990145  1.94304219  1.42139932 -1.05430536  3.79707669],[-1.04979986 15.40081722 11.49991191 16.24219468 21.23796102],74.33211637087497,1.992
304.076225,-49.31176815,353.38799315,28.6322301088647,2.445705248,"0    7333.617776
1      94.533455
2      15.146730
3      55.674399
4      89.520675
dtype: float64",[0.14814647 3.11471716 1.61506637 0.89220788 3.88110653],[-1.05648367 23.4758662  11.08517603  3.3361923  20.47563971],71.3703464825879,1.904
303.2026002,-30.27880989,333.48141009,30.039969291103294,2.1241191655,"0    7254.045500
1     110.285676
2      32.110016
3      59.650265
4     121.339276
dtype: float64",[0.16283489 3.57933033 5.55637726 1.64500404 4.08532508],[-1.11421568 19.64102261 48.97552116  6.31411087 22.22543123],73.86238386219547,2.016
302.8210162,-36.98852494,339.80954113999996,29.89665373785923,2.075918656,"0    6595.660347
1      69.843853
2      20.549077
3      72.899303
4      87.780155
dtype: float64",[0.01074033 4.42108231 3.44739839 0.68225848 3.93291979],[-1.08700881 31.30665456 25.57410653  4.58522539 23.62373105],73.15059748978486,2.032
300.653391,-64.2328942,364.8862852,30.00604546097715,2.4133583119999997,"0    6938.165923
1      81.619337
2      19.296080
3      80.842121
4      97.800877
dtype: float64",[0.13520337 0.86237459 0.28012188 1.08403258 3.15945111],[-1.1634137  22.09171655 14.40495797  3.5487994  14.13686512],73.48768589193976,1.976
300.210182,-22.6918862,322.9020682,29.13376480711901,1.8585594955,"0    6430.775244
1      49.196995
2       9.178623
3      61.075982
4      58.550926
dtype: float64",[0.03550275 2.89175211 0.10791423 1.51921319 2.6163871 ],[-1.06236434 16.57694105  1.04780297  6.44515314  9.61835089],71.91602426290136,2.0
303.2126412,-37.7530858,340.965727,30.39885744623232,2.5284963344999998,"0    6312.715839
1      91.351287
2      15.540841
3      79.278444
4     104.879801
dtype: float64",[0.03508021 3.05162438 3.89518316 2.35278831 3.59439783],[-0.98041956 20.64446695 34.75069201  9.08548013 17.48936066],73.23881649734088,2.0
292.237125,-44.08886205,336.32598705,29.235320667226024,2.289543927,"0    6512.604154
1      53.525184
2      17.420374
3      73.219703
4      71.898838
dtype: float64",[0.07656197 1.90164605 2.22639926 0.88026833 3.24329901],[-1.13836267 26.29748432 22.45628505  5.4379725  17.62383844],71.6325064201547,1.944
304.10635,-37.81943767,341.92578767000003,29.5461411009368,2.6620288075,"0    6402.863157
1      32.071148
2      12.158581
3      60.454608
4      42.872041
dtype: float64",[ 0.1363026  -0.61879093 -0.2985782   0.66664597  1.82426847],[-0.89407242  8.90750638  2.52609482  4.45208452  3.81031302],72.43355948402834,1.992
300.9231402,-29.52786368,330.45100388,28.671841268675156,2.4039810834999997,"0    7161.300553
1      92.334106
2      15.467138
3      63.699257
4      89.326883
dtype: float64",[ 0.20712602  3.76368682 -0.28781053  0.85748705  3.14353347],[-1.13908442 21.88439441  4.88200565  5.66252622 13.76602073],71.3093047773157,1.952
304.7490172,-48.10814921,352.85716641000005,31.78798632622873,2.4872865525,"0    7433.890157
1      71.388099
2      14.388357
3      85.288789
4      80.263289
dtype: float64",[ 0.07473167  1.0940613   2.35017421 -0.09449326  2.01199972],[-1.13311726  6.32981299 18.95983323  6.14812578  4.62065465],77.30779937053538,2.04
299.1256826,-24.4381057,323.5637883,28.512814037524176,2.7700014709999996,"0    7302.048520
1      41.695245
2      15.583514
3      55.140763
4      44.242917
dtype: float64",[0.13123808 0.54228243 0.38017631 0.94322555 1.61704156],[-1.10005571  3.36047036  1.65122111  4.29263841  3.75702872],71.13671368210319,1.904
302.0678911,-31.14369729,333.21158839,32.2970035984773,2.1723927009999997,"0    5825.434979
1      46.354945
2      14.979818
3      43.190719
4      48.969198
dtype: float64",[-0.0386244   0.23460891  1.13672189  0.29222533  2.4912469 ],[-0.92163261  7.10099367  8.31475356  9.35192778  8.09180587],77.44038004156606,2.016
302.0834941,-37.03549679,339.11899089,31.30726344518581,2.6211250965,"0    6685.444175
1      50.854943
2      11.405890
3      49.714945
4      48.197915
dtype: float64",[ 0.0444293   1.01885289  0.42674673 -0.03265424  2.02742675],[-1.05006629  8.31915447  1.86286351  5.43165722  5.17126232],76.20226434035344,1.984
304.086267,-41.2666543,345.35292130000005,31.810387871103046,2.4468564775,"0    6742.040237
1      98.372130
2      18.336388
3      73.112945
4     103.647566
dtype: float64","[-2.09043538e-04  2.85338383e+00  3.31782876e+00  1.48523565e+00
  3.59332208e+00]",[-1.06724657 16.84252544 24.06618227  5.2956278  19.38105676],76.13161230718642,1.928
302.0472891,-25.708287,327.7555761,29.57187398028961,2.3568097975000004,"0    7540.075028
1      34.445163
2      14.810553
3      55.752750
4      44.177017
dtype: float64",[-0.04315403  0.95063392 -0.87270327  1.09792125  1.93534483],[-1.25734974  5.47472284  6.68276952  5.77979379  4.97651453],74.3366778261767,2.016
304.206767,-50.14448183,354.35124883000003,31.169759715225535,2.8099134660000002,"0    6992.885193
1      68.571839
2      16.244926
3      95.740350
4      91.223316
dtype: float64",[0.09447631 2.36669098 0.16805731 1.1748977  3.40866539],[-1.02385867 12.75681019  6.96460094 10.34440305 18.13037648],75.54343723053722,1.912
304.3674332,-53.96177809,358.32921129,26.490223191564723,2.4895428419999996,"0    6493.961876
1      59.913138
2      28.187180
3      54.217134
4      76.659979
dtype: float64",[0.35346837 0.11971102 7.86976009 1.58668398 3.42857831],[-0.97178796 15.17896845 98.16020976  5.19118614 16.33753598],66.3638504922546,2.048
304.6586422,-34.3139547,338.9725969,29.8079137881,2.633756369,"0    7209.166478
1      45.298248
2      14.857849
3      53.303998
4      47.771215
dtype: float64",[0.1070717  0.29583214 0.13143027 1.13892508 1.83073805],[-1.0799021   7.11878794  2.39750648  6.51434788  4.82797472],73.64811256199944,1.944
304.5180583,-31.71777458,336.23583288000003,28.24047485181184,2.7347133785,"0    6514.504931
1      46.378867
2      16.284346
3      55.681374
4      52.289664
dtype: float64",[ 0.15131154  1.90988898 -1.16829241  0.37662879  1.93338036],[-1.04385624  9.84057602  8.76418663  3.32960488  4.79351955],69.39760869447288,1.92
302.6503082,-41.57907337,344.22938157,30.315072177503,2.3118231545,"0    7256.601615
1      60.422981
2      19.252196
3      78.402802
4      82.284054
dtype: float64",[0.16332604 0.4590668  1.68399934 2.15597129 3.07958225],[-1.09894217  8.28149903 16.83116742 13.73177962 14.66364615],74.83278187849548,2.016
304.126434,-34.63551414,338.76194814,29.345839110552426,2.2783315010000003,"0    7646.854908
1      63.126778
2      18.644261
3      72.603761
4      76.966484
dtype: float64",[0.19554935 1.97857404 1.63806762 0.47147627 2.31531164],[-1.13862294  9.44208401 18.8220774   5.04088302  6.83993573],73.2291653287726,1.968
304.6084333,-38.14106961,342.74950291,32.00448618809662,2.183378545,"0    7569.369072
1      85.495197
2      18.883839
3      55.944178
4      85.700394
dtype: float64",[-0.10120489  3.82794085  1.78629485 -0.14936084  3.72483072],[-1.20406576 23.82786156 10.94844583  4.23416506 20.48029837],78.48976556092826,1.952
